# CSR-1 22G-RNA targets,,,
# CSR-1 targets > 1 RPM,> 1 RPM in IP and log2FC (IP/Input) > 1,,
# CSR-1 targets > 50 RPM,> 50 RPM in IP and log2FC (IP/Input) > 1,,
# CSR-1 targets > 150 RPM,> 150 RPM in IP and log2FC (IP/Input) > 1,,
# Sorted embryos,1 cell,early vs 1-cell,late vs 1-cell
# Stable,> 1TPM,has to be -0.5< log2FC <0.5,has to be -0.5< log2FC <0.5
# Late degraded,> 1TPM,has to be -0.5< log2FC <0.5,has to be log2FC < -1
# Early degraded,> 1TPM,has to be log2FC < -1,has to be log2FC < -1
# Maternal cleared ,> 1TPM,has to be log2FC < -0.5,has to be log2FC < -1
# Newly zygotic,< 1TPM,> 1TPM and log2FC > 1,> 1TPM and log2FC > 1
# Maternal and zygotic,> 1TPM,log2FC > 0.5,
# Maternal and zygotic,> 1TPM,,log2FC > 0.5
# all in 1-Cell,> 1TPM,,
Early degraded (483),Unnamed: 1,Unnamed: 2,Unnamed: 3,Input,Suggested Match,History
WBGene00004044,,,,WBGene00004044,WBGene00004044,History: N.A.
WBGene00004049,,,,WBGene00004049,WBGene00004049,History: Renamed on 2014-11-18
WBGene00004075,,,,WBGene00004075,WBGene00004075,History: N.A.
WBGene00004091,,,,WBGene00004091,WBGene00004091,History: N.A.
WBGene00004093,,,,WBGene00004093,WBGene00004093,History: Renamed on 2011-10-14
WBGene00004094,,,,WBGene00004094,WBGene00004094,History: Renamed on 2011-10-14
WBGene00004208,,,,WBGene00004208,WBGene00004208,History: N.A.
WBGene00004209,,,,WBGene00004209,WBGene00004209,History: N.A.
WBGene00004217,,,,WBGene00004217,WBGene00004217,History: Renamed on 2015-03-05
WBGene00004239,,,,WBGene00004239,WBGene00004239,History: N.A.
WBGene00004241,,,,WBGene00004241,WBGene00004241,History: N.A.
WBGene00004244,,,,WBGene00004244,WBGene00004244,History: Renamed on 2012-08-14
WBGene00004258,,,,WBGene00004258,WBGene00004258,History: N.A.
WBGene00004266,,,,WBGene00004266,WBGene00004266,History: N.A.
WBGene00004268,,,,WBGene00004268,WBGene00004268,History: N.A.
WBGene00004269,,,,WBGene00004269,WBGene00004269,History: N.A.
WBGene00004272,,,,WBGene00004272,WBGene00004272,History: N.A.
WBGene00004298,,,,WBGene00004298,WBGene00004298,History: Renamed on 2019-07-04
WBGene00004333,,,,WBGene00004333,WBGene00004333,History: N.A.
WBGene00004358,,,,WBGene00004358,WBGene00004358,History: N.A.
WBGene00004373,,,,WBGene00004373,WBGene00004373,History: N.A.
WBGene00004374,,,,WBGene00004374,WBGene00004374,History: N.A.
WBGene00004464,,,,WBGene00004464,WBGene00004464,History: N.A.
WBGene00004506,,,,WBGene00004506,WBGene00004506,History: N.A.
WBGene00004768,,,,WBGene00004768,WBGene00004768,History: Renamed on 2008-11-05
WBGene00004798,,,,WBGene00004798,WBGene00004798,History: N.A.
WBGene00004883,,,,WBGene00004883,WBGene00004883,History: N.A.
WBGene00004981,,,,WBGene00004981,WBGene00004981,History: N.A.
WBGene00005019,,,,WBGene00005019,WBGene00005019,History: N.A.
WBGene00005020,,,,WBGene00005020,WBGene00005020,History: N.A.
WBGene00005022,,,,WBGene00005022,WBGene00005022,History: N.A.
WBGene00005026,,,,WBGene00005026,WBGene00005026,History: N.A.
WBGene00005058,,,,WBGene00005058,WBGene00005058,History: N.A.
WBGene00006377,,,,WBGene00006377,WBGene00006377,History: N.A.
WBGene00006490,,,,WBGene00006490,WBGene00006490,History: Renamed on 2012-12-21
WBGene00006503,,,,WBGene00006503,WBGene00006503,History: Renamed on 2007-07-20
WBGene00006555,,,,WBGene00006555,WBGene00006555,History: N.A.
WBGene00006562,,,,WBGene00006562,WBGene00006562,History: N.A.
WBGene00006619,,,,WBGene00006619,WBGene00006619,History: N.A.
WBGene00006740,,,,WBGene00006740,WBGene00006740,History: Renamed on 2014-03-28; Renamed on 2014-09-02
WBGene00006751,,,,WBGene00006751,WBGene00006751,History: Renamed on 2015-03-05
WBGene00006916,,,,WBGene00006916,WBGene00006916,History: N.A.
WBGene00006921,,,,WBGene00006921,WBGene00006921,History: N.A.
WBGene00006924,,,,WBGene00006924,WBGene00006924,History: N.A.
WBGene00006935,,,,WBGene00006935,WBGene00006935,History: Renamed on 2010-01-29
WBGene00006944,,,,WBGene00006944,WBGene00006944,History: N.A.
WBGene00006945,,,,WBGene00006945,WBGene00006945,History: Renamed on 2010-01-29
WBGene00006996,,,,WBGene00006996,WBGene00006996,History: N.A.
WBGene00007045,,,,WBGene00007045,WBGene00007045,History: Renamed on 2018-12-11
WBGene00007087,,,,WBGene00007087,WBGene00007087,History: N.A.
WBGene00007150,,,,WBGene00007150,WBGene00007150,History: N.A.
WBGene00007167,,,,WBGene00007167,WBGene00007167,History: Renamed on 2008-06-23
WBGene00007189,,,,WBGene00007189,WBGene00007189,History: N.A.
WBGene00007207,,,,WBGene00007207,WBGene00007207,"History: Split into rde-11(WBGene00023421). History of WBGene00007207: Split into ""WBGene00023421"" on 2004-07-07"
WBGene00007234,,,,WBGene00007234,WBGene00007234,History: N.A.
WBGene00007290,,,,WBGene00007290,WBGene00007290,History: N.A.
WBGene00007297,,,,WBGene00007297,WBGene00007297,History: N.A.
WBGene00007352,,,,WBGene00007352,WBGene00007352,History: Renamed on 2005-03-17
WBGene00007435,,,,WBGene00007435,WBGene00007435,History: N.A.
WBGene00007545,,,,WBGene00007545,WBGene00007545,History: N.A.
WBGene00007556,,,,WBGene00007556,WBGene00007556,History: N.A.
WBGene00007573,,,,WBGene00007573,WBGene00007573,History: N.A.
WBGene00007580,,,,WBGene00007580,WBGene00007580,History: N.A.
WBGene00007589,,,,WBGene00007589,WBGene00007589,History: N.A.
WBGene00007616,,,,WBGene00007616,WBGene00007616,History: N.A.
WBGene00007622,,,,WBGene00007622,WBGene00007622,History: N.A.
WBGene00007624,,,,WBGene00007624,WBGene00007624,History: Renamed on 2012-08-29
WBGene00007644,,,,WBGene00007644,WBGene00007644,History: N.A.
WBGene00007646,,,,WBGene00007646,WBGene00007646,History: N.A.
WBGene00007720,,,,WBGene00007720,WBGene00007720,History: N.A.
WBGene00007732,,,,WBGene00007732,WBGene00007732,History: Renamed on 2011-09-22; Renamed on 2013-04-16
WBGene00007766,,,,WBGene00007766,WBGene00007766,History: N.A.
WBGene00007773,,,,WBGene00007773,WBGene00007773,History: N.A.
WBGene00007780,,,,WBGene00007780,WBGene00007780,History: N.A.
WBGene00007907,,,,WBGene00007907,WBGene00007907,History: N.A.
WBGene00007909,,,,WBGene00007909,WBGene00007909,"History: Split into lurp-4(WBGene00077698). History of WBGene00007909: Split into ""WBGene00077698"" on 2008-04-03"
WBGene00007965,,,,WBGene00007965,WBGene00007965,History: N.A.
WBGene00007966,,,,WBGene00007966,WBGene00007966,History: N.A.
WBGene00007969,,,,WBGene00007969,WBGene00007969,History: N.A.
WBGene00007985,,,,WBGene00007985,WBGene00007985,History: N.A.
WBGene00008041,,,,WBGene00008041,WBGene00008041,History: N.A.
WBGene00008052,,,,WBGene00008052,WBGene00008052,History: Renamed on 2017-02-17
WBGene00008053,,,,WBGene00008053,WBGene00008053,History: N.A.
WBGene00008118,,,,WBGene00008118,WBGene00008118,History: N.A.
WBGene00008169,,,,WBGene00008169,WBGene00008169,History: N.A.
WBGene00008385,,,,WBGene00008385,WBGene00008385,History: N.A.
WBGene00008387,,,,WBGene00008387,WBGene00008387,History: N.A.
WBGene00008409,,,,WBGene00008409,WBGene00008409,History: N.A.
WBGene00008410,,,,WBGene00008410,WBGene00008410,History: N.A.
WBGene00008503,,,,WBGene00008503,WBGene00008503,History: N.A.
WBGene00008506,,,,WBGene00008506,WBGene00008506,History: N.A.
WBGene00008526,,,,WBGene00008526,WBGene00008526,History: N.A.
WBGene00008546,,,,WBGene00008546,WBGene00008546,History: N.A.
WBGene00008642,,,,WBGene00008642,WBGene00008642,History: N.A.
WBGene00008780,,,,WBGene00008780,WBGene00008780,History: N.A.
WBGene00008860,,,,WBGene00008860,WBGene00008860,History: Renamed on 2017-02-02
WBGene00008918,,,,WBGene00008918,WBGene00008918,History: N.A.
WBGene00008968,,,,WBGene00008968,WBGene00008968,History: N.A.
WBGene00009013,,,,WBGene00009013,WBGene00009013,History: N.A.
WBGene00009035,,,,WBGene00009035,WBGene00009035,History: N.A.
WBGene00009113,,,,WBGene00009113,WBGene00009113,History: N.A.
WBGene00009119,,,,WBGene00009119,WBGene00009119,History: N.A.
WBGene00009246,,,,WBGene00009246,WBGene00009246,History: N.A.
WBGene00009264,,,,WBGene00009264,WBGene00009264,History: N.A.
WBGene00009300,,,,WBGene00009300,WBGene00009300,History: N.A.
WBGene00009302,,,,WBGene00009302,WBGene00009302,History: N.A.
WBGene00009319,,,,WBGene00009319,WBGene00009319,History: N.A.
WBGene00009322,,,,WBGene00009322,WBGene00009322,History: N.A.
WBGene00009366,,,,WBGene00009366,WBGene00009366,History: N.A.
WBGene00009404,,,,WBGene00009404,WBGene00009404,History: N.A.
WBGene00009435,,,,WBGene00009435,WBGene00009435,History: N.A.
WBGene00009439,,,,WBGene00009439,WBGene00009439,History: N.A.
WBGene00009445,,,,WBGene00009445,WBGene00009445,History: N.A.
WBGene00009559,,,,WBGene00009559,WBGene00009559,History: N.A.
WBGene00009701,,,,WBGene00009701,WBGene00009701,History: N.A.
WBGene00009713,,,,WBGene00009713,WBGene00009713,History: N.A.
WBGene00009937,,,,WBGene00009937,WBGene00009937,History: N.A.
WBGene00009940,,,,WBGene00009940,WBGene00009940,History: N.A.
WBGene00010036,,,,WBGene00010036,WBGene00010036,History: N.A.
WBGene00010048,,,,WBGene00010048,WBGene00010048,History: N.A.
WBGene00010053,,,,WBGene00010053,WBGene00010053,History: N.A.
WBGene00010061,,,,WBGene00010061,WBGene00010061,History: N.A.
WBGene00010080,,,,WBGene00010080,WBGene00010080,History: N.A.
WBGene00010131,,,,WBGene00010131,WBGene00010131,History: N.A.
WBGene00010185,,,,WBGene00010185,WBGene00010185,History: N.A.
WBGene00010193,,,,WBGene00010193,WBGene00010193,History: N.A.
WBGene00010194,,,,WBGene00010194,WBGene00010194,History: N.A.
WBGene00010227,,,,WBGene00010227,WBGene00010227,History: N.A.
WBGene00010263,,,,WBGene00010263,WBGene00010263,History: N.A.
WBGene00010303,,,,WBGene00010303,WBGene00010303,History: N.A.
WBGene00010307,,,,WBGene00010307,WBGene00010307,History: N.A.
WBGene00010339,,,,WBGene00010339,WBGene00010339,History: N.A.
WBGene00010351,,,,WBGene00010351,WBGene00010351,History: N.A.
WBGene00010353,,,,WBGene00010353,WBGene00010353,History: N.A.
WBGene00010354,,,,WBGene00010354,WBGene00010354,History: N.A.
WBGene00010367,,,,WBGene00010367,WBGene00010367,"History: Split into H05L14.3(WBGene00271605). History of WBGene00010367: Split into ""WBGene00271605"" on 2017-03-02"
WBGene00010408,,,,WBGene00010408,WBGene00010408,History: N.A.
WBGene00010425,,,,WBGene00010425,WBGene00010425,History: N.A.
WBGene00010458,,,,WBGene00010458,WBGene00010458,History: N.A.
WBGene00010459,,,,WBGene00010459,WBGene00010459,History: N.A.
WBGene00010465,,,,WBGene00010465,WBGene00010465,"History: Split into ""WBGene00303067"" on 2018-03-02"
WBGene00010470,,,,WBGene00010470,WBGene00010470,History: N.A.
WBGene00010471,,,,WBGene00010471,WBGene00010471,History: N.A.
WBGene00010546,,,,WBGene00010546,WBGene00010546,History: N.A.
WBGene00010551,,,,WBGene00010551,WBGene00010551,History: N.A.
WBGene00010565,,,,WBGene00010565,WBGene00010565,History: N.A.
WBGene00010579,,,,WBGene00010579,WBGene00010579,History: N.A.
WBGene00010621,,,,WBGene00010621,WBGene00010621,History: N.A.
WBGene00010665,,,,WBGene00010665,WBGene00010665,History: N.A.
WBGene00010677,,,,WBGene00010677,WBGene00010677,History: N.A.
WBGene00010678,,,,WBGene00010678,WBGene00010678,History: N.A.
WBGene00010770,,,,WBGene00010770,WBGene00010770,History: N.A.
WBGene00010781,,,,WBGene00010781,WBGene00010781,"History: Split into K11H3.8(WBGene00185002). History of WBGene00010781: Split into ""WBGene00185002"" on 2009-02-11"
WBGene00010783,,,,WBGene00010783,WBGene00010783,History: N.A.
WBGene00010812,,,,WBGene00010812,WBGene00010812,History: N.A.
WBGene00010988,,,,WBGene00010988,WBGene00010988,History: N.A.
WBGene00011011,,,,WBGene00011011,WBGene00011011,History: N.A.
WBGene00011017,,,,WBGene00011017,WBGene00011017,History: N.A.
WBGene00011054,,,,WBGene00011054,WBGene00011054,History: N.A.
WBGene00011062,,,,WBGene00011062,WBGene00011062,History: N.A.
WBGene00011063,,,,WBGene00011063,WBGene00011063,History: N.A.
WBGene00011066,,,,WBGene00011066,WBGene00011066,History: N.A.
WBGene00011087,,,,WBGene00011087,WBGene00011087,History: N.A.
WBGene00011152,,,,WBGene00011152,WBGene00011152,History: N.A.
WBGene00011225,,,,WBGene00011225,WBGene00011225,History: N.A.
WBGene00011306,,,,WBGene00011306,WBGene00011306,History: N.A.
WBGene00011320,,,,WBGene00011320,WBGene00011320,History: N.A.
WBGene00011350,,,,WBGene00011350,WBGene00011350,History: N.A.
WBGene00011352,,,,WBGene00011352,WBGene00011352,History: N.A.
WBGene00011376,,,,WBGene00011376,WBGene00011376,History: N.A.
WBGene00011409,,,,WBGene00011409,WBGene00011409,History: N.A.
WBGene00011412,,,,WBGene00011412,WBGene00011412,History: N.A.
WBGene00011435,,,,WBGene00011435,WBGene00011435,History: N.A.
WBGene00011501,,,,WBGene00011501,WBGene00011501,History: N.A.
WBGene00011505,,,,WBGene00011505,WBGene00011505,History: N.A.
WBGene00011511,,,,WBGene00011511,WBGene00011511,History: N.A.
WBGene00011513,,,,WBGene00011513,WBGene00011513,History: N.A.
WBGene00011543,,,,WBGene00011543,WBGene00011543,History: N.A.
WBGene00011559,,,,WBGene00011559,WBGene00011559,History: Renamed on 2014-11-12
WBGene00011601,,,,WBGene00011601,WBGene00011601,History: N.A.
WBGene00011629,,,,WBGene00011629,WBGene00011629,History: N.A.
WBGene00011688,,,,WBGene00011688,WBGene00011688,History: N.A.
WBGene00011691,,,,WBGene00011691,WBGene00011691,History: N.A.
WBGene00011735,,,,WBGene00011735,WBGene00011735,History: N.A.
WBGene00011759,,,,WBGene00011759,WBGene00011759,History: N.A.
WBGene00011812,,,,WBGene00011812,WBGene00011812,History: N.A.
WBGene00011884,,,,WBGene00011884,WBGene00011884,History: N.A.
WBGene00011898,,,,WBGene00011898,WBGene00011898,History: N.A.
WBGene00011986,,,,WBGene00011986,WBGene00011986,History: N.A.
WBGene00012020,,,,WBGene00012020,WBGene00012020,History: N.A.
WBGene00012031,,,,WBGene00012031,WBGene00012031,History: N.A.
WBGene00012104,,,,WBGene00012104,WBGene00012104,History: N.A.
WBGene00012203,,,,WBGene00012203,WBGene00012203,History: N.A.
WBGene00012361,,,,WBGene00012361,WBGene00012361,History: N.A.
WBGene00012466,,,,WBGene00012466,WBGene00012466,History: N.A.
WBGene00012483,,,,WBGene00012483,WBGene00012483,History: N.A.
WBGene00012484,,,,WBGene00012484,WBGene00012484,History: Renamed on 2005-12-05
WBGene00012524,,,,WBGene00012524,WBGene00012524,History: N.A.
WBGene00012614,,,,WBGene00012614,WBGene00012614,History: N.A.
WBGene00012640,,,,WBGene00012640,WBGene00012640,History: N.A.
WBGene00012650,,,,WBGene00012650,WBGene00012650,History: N.A.
WBGene00012657,,,,WBGene00012657,WBGene00012657,History: N.A.
WBGene00012716,,,,WBGene00012716,WBGene00012716,History: N.A.
WBGene00012795,,,,WBGene00012795,WBGene00012795,History: N.A.
WBGene00012830,,,,WBGene00012830,WBGene00012830,History: N.A.
WBGene00012835,,,,WBGene00012835,WBGene00012835,History: N.A.
WBGene00012934,,,,WBGene00012934,WBGene00012934,History: Renamed on 2005-09-28
WBGene00012981,,,,WBGene00012981,WBGene00012981,History: N.A.
WBGene00012987,,,,WBGene00012987,WBGene00012987,History: N.A.
WBGene00013017,,,,WBGene00013017,WBGene00013017,History: N.A.
WBGene00013122,,,,WBGene00013122,WBGene00013122,History: N.A.
WBGene00013193,,,,WBGene00013193,WBGene00013193,History: N.A.
WBGene00013210,,,,WBGene00013210,WBGene00013210,History: N.A.
WBGene00013214,,,,WBGene00013214,WBGene00013214,History: N.A.
WBGene00013246,,,,WBGene00013246,WBGene00013246,History: N.A.
WBGene00013248,,,,WBGene00013248,WBGene00013248,History: N.A.
WBGene00013324,,,,WBGene00013324,WBGene00013324,History: N.A.
WBGene00013325,,,,WBGene00013325,WBGene00013325,History: N.A.
WBGene00013353,,,,WBGene00013353,WBGene00013353,History: N.A.
WBGene00013359,,,,WBGene00013359,WBGene00013359,History: N.A.
WBGene00013380,,,,WBGene00013380,WBGene00013380,History: N.A.
WBGene00013381,,,,WBGene00013381,WBGene00013381,History: N.A.
WBGene00013419,,,,WBGene00013419,WBGene00013419,History: N.A.
WBGene00013431,,,,WBGene00013431,WBGene00013431,History: N.A.
WBGene00013442,,,,WBGene00013442,WBGene00013442,History: N.A.
WBGene00013447,,,,WBGene00013447,WBGene00013447,History: N.A.
WBGene00013567,,,,WBGene00013567,WBGene00013567,History: N.A.
WBGene00013569,,,,WBGene00013569,WBGene00013569,History: N.A.
WBGene00013597,,,,WBGene00013597,WBGene00013597,History: N.A.
WBGene00013622,,,,WBGene00013622,WBGene00013622,History: N.A.
WBGene00013727,,,,WBGene00013727,WBGene00013727,History: N.A.
WBGene00013804,,,,WBGene00013804,WBGene00013804,History: N.A.
WBGene00013966,,,,WBGene00013966,WBGene00013966,History: N.A.
WBGene00013997,,,,WBGene00013997,WBGene00013997,History: N.A.
WBGene00014095,,,,WBGene00014095,WBGene00014095,History: N.A.
WBGene00014113,,,,WBGene00014113,WBGene00014113,History: N.A.
WBGene00014120,,,,WBGene00014120,WBGene00014120,History: N.A.
WBGene00014205,,,,WBGene00014205,WBGene00014205,History: N.A.
WBGene00014243,,,,WBGene00014243,WBGene00014243,History: N.A.
WBGene00015083,,,,WBGene00015083,WBGene00015083,History: N.A.
WBGene00015102,,,,WBGene00015102,WBGene00015102,History: N.A.
WBGene00015146,,,,WBGene00015146,WBGene00015146,History: N.A.
WBGene00015273,,,,WBGene00015273,WBGene00015273,History: N.A.
WBGene00015313,,,,WBGene00015313,WBGene00015313,History: N.A.
WBGene00015326,,,,WBGene00015326,WBGene00015326,History: N.A.
WBGene00015404,,,,WBGene00015404,WBGene00015404,History: N.A.
WBGene00015425,,,,WBGene00015425,WBGene00015425,History: N.A.
WBGene00015463,,,,WBGene00015463,WBGene00015463,History: N.A.
WBGene00015504,,,,WBGene00015504,WBGene00015504,History: N.A.
WBGene00015565,,,,WBGene00015565,WBGene00015565,History: N.A.
WBGene00015662,,,,WBGene00015662,WBGene00015662,History: N.A.
WBGene00015677,,,,WBGene00015677,WBGene00015677,History: N.A.
WBGene00015698,,,,WBGene00015698,WBGene00015698,History: N.A.
WBGene00015766,,,,WBGene00015766,WBGene00015766,History: N.A.
WBGene00015912,,,,WBGene00015912,WBGene00015912,History: N.A.
WBGene00015955,,,,WBGene00015955,WBGene00015955,History: N.A.
WBGene00016014,,,,WBGene00016014,WBGene00016014,History: N.A.
WBGene00016129,,,,WBGene00016129,WBGene00016129,History: N.A.
WBGene00016142,,,,WBGene00016142,WBGene00016142,History: N.A.
WBGene00016163,,,,WBGene00016163,WBGene00016163,History: N.A.
WBGene00016169,,,,WBGene00016169,WBGene00016169,History: N.A.
WBGene00016178,,,,WBGene00016178,WBGene00016178,History: N.A.
WBGene00016236,,,,WBGene00016236,WBGene00016236,History: Renamed on 2018-06-11
WBGene00016250,,,,WBGene00016250,WBGene00016250,History: N.A.
WBGene00016261,,,,WBGene00016261,WBGene00016261,History: N.A.
WBGene00016311,,,,WBGene00016311,WBGene00016311,History: N.A.
WBGene00016333,,,,WBGene00016333,WBGene00016333,History: N.A.
WBGene00016392,,,,WBGene00016392,WBGene00016392,History: N.A.
WBGene00016402,,,,WBGene00016402,WBGene00016402,History: N.A.
WBGene00016418,,,,WBGene00016418,WBGene00016418,History: N.A.
WBGene00016589,,,,WBGene00016589,WBGene00016589,History: N.A.
WBGene00016739,,,,WBGene00016739,WBGene00016739,History: Renamed on 2016-08-03
WBGene00016793,,,,WBGene00016793,WBGene00016793,History: N.A.
WBGene00016822,,,,WBGene00016822,WBGene00016822,History: N.A.
WBGene00016844,,,,WBGene00016844,WBGene00016844,History: N.A.
WBGene00016960,,,,WBGene00016960,WBGene00016960,History: N.A.
WBGene00016995,,,,WBGene00016995,WBGene00016995,History: N.A.
WBGene00017062,,,,WBGene00017062,WBGene00017062,History: N.A.
WBGene00017164,,,,WBGene00017164,WBGene00017164,History: N.A.
WBGene00017219,,,,WBGene00017219,WBGene00017219,History: N.A.
WBGene00017239,,,,WBGene00017239,WBGene00017239,History: N.A.
WBGene00017283,,,,WBGene00017283,WBGene00017283,History: N.A.
WBGene00017319,,,,WBGene00017319,WBGene00017319,History: N.A.
WBGene00017321,,,,WBGene00017321,WBGene00017321,History: N.A.
WBGene00017397,,,,WBGene00017397,WBGene00017397,History: N.A.
WBGene00017407,,,,WBGene00017407,WBGene00017407,History: N.A.
WBGene00017480,,,,WBGene00017480,WBGene00017480,History: N.A.
WBGene00017532,,,,WBGene00017532,WBGene00017532,History: N.A.
WBGene00017587,,,,WBGene00017587,WBGene00017587,History: N.A.
WBGene00017674,,,,WBGene00017674,WBGene00017674,History: N.A.
